user,rating,tanggal,like,Komentar
Pengguna Google,3,2025-05-02 08:56:24,0,"ni aplikasi gajelas bgt setiap isi saldo selalu kepotong sendiri, padahal pas mau top up udah kena admin, ko selalu kepotong terus stiap pengisian saldo?!"
Pengguna Google,1,2025-05-02 08:44:20,0,"sumpah ak bingung berkali2 cri gojek bhkn brp kkali ak pakai gosend knp hrus dptnya yg jauh? blm ngmbil blm ngnter aneh , ini slh 1 kekurangan gojekkkk .. terlalu mementingkan perusahaan , tdk menentingkan customer , dan efekny jg ke ojol jg kali ya ?"
Pengguna Google,5,2025-05-02 08:32:47,0,"Pilihan transportasi yang tepat, aman, dan nyaman"
Pengguna Google,5,2025-05-02 08:26:16,0,Aplikasi bagus yang sangat membantu 👍.
Pengguna Google,5,2025-05-02 07:55:27,0,👍👍👍👍
Pengguna Google,5,2025-05-02 07:38:22,0,nice
Pengguna Google,5,2025-05-02 07:35:40,0,kebutuhan saat waktu yang bersamaan dengan pekerjaan lain yang harus selesai secara bersamaan
Pengguna Google,5,2025-05-02 07:27:55,0,bagus
Pengguna Google,5,2025-05-02 07:26:11,0,Sangat membantu mobilitas
Pengguna Google,5,2025-05-02 07:25:15,0,memudahkan
Pengguna Google,3,2025-05-02 06:50:37,0,"pesen sampa 20 menit 3x di terima tapi 3x juga di batalin, hadehhh akhirnya pake motor.. ampun da ah"
Pengguna Google,1,2025-05-02 06:46:02,0,Top up gopay ga masuk. Biasanya jg cepat. dah 2 hari ini saldo gopay saya tidak masuk
Pengguna Google,1,2025-05-02 06:33:22,0,error gak bisa order server sibuk terus Masi ada duit lagi
Pengguna Google,5,2025-05-02 06:22:06,0,selama ini keren kok waktunya nunggu kg gak pake lama.... woow
Pengguna Google,5,2025-05-02 06:10:42,0,mantap pokoknya
Pengguna Google,5,2025-05-02 05:59:38,0,mantap bisa bepergian kemana aja. tapi harga nya rolong sesuaikan lagi
Pengguna Google,5,2025-05-02 05:54:30,0,ok
Pengguna Google,1,2025-05-02 05:15:41,0,nyet
Pengguna Google,5,2025-05-02 04:17:06,0,paylater nya lamaaaa berbulan bulan ga bisa aktif padahal saya aktif Banget pakai gojek
Pengguna Google,1,2025-05-02 03:23:43,0,gopay pinjam selalu di tolak gopay later selalu di tolak padahal pake gopay udah tahunan transaksi udah ratusan juta tapi pengen mengaktifkan gopay later sama gopay pinjam aja susah banget di tolakin mulu
Pengguna Google,1,2025-05-02 02:57:19,0,Jelek bet sistemnya
Pengguna Google,5,2025-05-02 02:47:44,0,sangat bagus
Pengguna Google,5,2025-05-02 02:23:40,0,mantap
Pengguna Google,1,2025-05-02 02:10:25,0,ongkir mahal.promo ga ada.bye.uninstal udah.kapok
Pengguna Google,5,2025-05-02 01:04:36,0,terbaik
Pengguna Google,1,2025-05-02 00:28:01,0,kurir smua tolol kalau ujan gada yg ambil orderan .pecat aja bos kalau ada driver gamau ambil orderan !!! sory gw kasih bintang 1 .kalau bisa bintang 0 kali ini
Pengguna Google,5,2025-05-02 00:26:51,0,"terimakasih GOJEK , cukup membantu .."
Pengguna Google,1,2025-05-02 00:24:27,1,aplikasi tidak manusia wi sistem banyak merugikan driver
Pengguna Google,4,2025-05-02 00:04:15,0,"saran untuk pt gojek,kalau bisa buat pendaftaran customer harus pakai ktp biar menimalisir orderan Fiktif atau penipuan"
Pengguna Google,1,2025-05-02 00:02:04,0,parah orderan udh 1.5 jam blm beres . gara gara resto blm buat klw blm dpet driver . sedangkan driver dari wktu pesan ada 30 menit . blm driver ke resto baru d buat . sampe sana harus antri lagi sama yg ofline . makan 1.5 jam nunggu dari jam stgh 11 malem . sampe jam 12.20 baru dteng . jrak resto cuman 4km . klw wktu malam tuh jgn ada sistem sperti itu . pesen order lgsung dpt driver . jd ga lama . ini udh malem bkn mkan sehat . jd penyakit makan makin malem . .
Pengguna Google,1,2025-05-01 23:40:58,0,Gojek taaaiii isi saldo 349000 ga masuk² smpe skrg parahh kacauu
Pengguna Google,4,2025-05-01 23:16:15,0,"sudah lama pakai gak pernah nunggak, setelah lunas kenapa tenor di rubah cuman 3 bulan? ada apa dengan akun saya? minta kebijakannya?"
Pengguna Google,5,2025-05-01 22:45:29,0,"mantap, recommended"
Pengguna Google,5,2025-05-01 22:40:38,0,memudahkan kita untuk berpetualang
Pengguna Google,5,2025-05-01 22:31:34,0,sgt berguna sekali buat anak yg tdk bisa bawa motor seperti akuhhh🫰🏼🫰🏼🫰🏼
Pengguna Google,1,2025-05-01 22:30:13,0,jangan pakai Gojek atau Gopay. ketika ada kendala penanganan nya lambat. telpon CS malah bikin mlarat. karena setiap telpon dimatikan
Pengguna Google,4,2025-05-01 22:26:06,0,Bagus
Pengguna Google,1,2025-05-01 22:20:34,0,"hati-hati jangan download dan daftar gopay merchant kawan saya korbanya, uang saya nggak bisa di cairkan"
Pengguna Google,5,2025-05-01 22:11:37,0,ok
Pengguna Google,5,2025-05-01 22:11:19,0,bagus
Pengguna Google,5,2025-05-01 22:10:55,0,ok
Pengguna Google,3,2025-05-01 22:10:40,0,"kdang suka lama bgt klo psen mkanan, mau d btalin gabisa, mau chat resto nya lebih2 gabisa."
Pengguna Google,5,2025-05-01 21:59:59,0,bgus
Pengguna Google,5,2025-05-01 21:57:45,0,membantu bngt pas males keluar akhirnya bisa gofod
Pengguna Google,2,2025-05-01 21:56:14,0,ujan ujan gocar ga ada yang respon
Pengguna Google,5,2025-05-01 21:43:45,0,Aman nyaman
Pengguna Google,5,2025-05-01 21:35:24,0,good
Pengguna Google,5,2025-05-01 21:23:44,0,"go jek...go jek...solusi cepat dan tepat ,jeg menyala wiiii.. pilih ane seken seken aman, terlindungi dan tak menguras dompet......"
Pengguna Google,5,2025-05-01 21:20:25,0,mantap aplikasinya gojek
Pengguna Google,5,2025-05-01 21:01:26,0,cepat respon
Pengguna Google,5,2025-05-01 21:00:22,0,memudahkan dan menyenangkan 👍👍👍
Pengguna Google,5,2025-05-01 20:48:22,0,ok banget
Pengguna Google,5,2025-05-01 20:47:23,0,terimakasih mas tepat waktu disaat perut keroncongan
Pengguna Google,5,2025-05-01 20:40:03,0,pas lagi dapat promo paling murah dari kompetitor nya.
Pengguna Google,5,2025-05-01 20:38:04,0,mantap
Pengguna Google,1,2025-05-01 20:30:17,0,"jangan pernah lagi download app ini, duit hilang"
Pengguna Google,5,2025-05-01 20:30:17,0,BAGUSSSSSSS
Pengguna Google,1,2025-05-01 20:28:37,0,menunggu driver kadang lama bisa sampe 1jam setengah mana di batalin udah ga bisa orang gila mana yg udh laper di suruh nunggu satu jam setengah
Pengguna Google,1,2025-05-01 20:09:12,2,"Tolong tingkatkan kembali attitude driver, saya tidak terima dibentak oleh driver!."
Pengguna Google,5,2025-05-01 20:06:45,0,mantap
Pengguna Google,5,2025-05-01 20:02:51,0,"sangat membantu, terutama pesan gofood."
Pengguna Google,1,2025-05-01 19:43:02,0,"aplikasi setressss, claim ga bisaa, sudah sampe mesjid, akhirnya di tolong orang mesjid beli makanan nya, claim aja ga bisa, menyiksa ni aplikasi setressssss"
Pengguna Google,5,2025-05-01 19:38:58,0,semoga gojek bertumbuh dan tahun depan goto bisa profit
Pengguna Google,4,2025-05-01 19:31:53,0,good
Pengguna Google,5,2025-05-01 19:14:48,0,mantap
Pengguna Google,5,2025-05-01 19:03:59,0,👍
Pengguna Google,5,2025-05-01 19:02:28,0,keren
Pengguna Google,1,2025-05-01 19:01:21,0,"kali ini bener"" kecewa sm gojek, saldo ku kepotong sendiri 500rban trus tiba"" ke log out sndiri lagi dn harus login lagi harus lgi nunggu 30 jam aneh bngt sumpah, balikin duit gw 600rb di dlmnya"
Pengguna Google,5,2025-05-01 18:56:22,1,Ok bgt kenapa lama y kalau gosendnya.
Pengguna Google,1,2025-05-01 18:54:22,0,"Halo bagaimana cara mutasi dari go kilat ke gojek reguler???... saya udah kirim email, sampai konsul ke cs instagram blm ada kejelasan ttg penghapusan akun dan proses mutasinya..."
Pengguna Google,5,2025-05-01 18:52:01,0,Oke
Pengguna Google,5,2025-05-01 18:45:31,0,bagus
Pengguna Google,1,2025-05-01 18:44:21,0,lelet sering lag
Pengguna Google,5,2025-05-01 18:25:33,0,sangat membantu
Pengguna Google,1,2025-05-01 18:24:17,1,ngasih map yg benerrr jangan nyusahin drivernya hadeh
Pengguna Google,5,2025-05-01 18:14:49,0,Good
Pengguna Google,5,2025-05-01 18:13:35,0,cepat dan tepat .
Pengguna Google,1,2025-05-01 18:04:56,0,buat pengiriman gofood express namun pengiriman 3x dr waktu estimasi yg diberikan dan pihak aplikasi tidak bertanggung jawab
Pengguna Google,1,2025-05-01 18:03:48,0,"Mohon maaf gojek, kyknya udh saatnya aku uninstall dulu dan ganti apk lain. harga makan markupnya lumayan bngt. biaya ongkir hampir sama dgn barang dibeli. vouchernya juga jarang ada. biaya admin yg gak tau buat apaan toh tiap update gak ad perubahn berarti jg."
Pengguna Google,5,2025-05-01 17:58:29,0,paling cepat pakai gojek
Pengguna Google,5,2025-05-01 17:49:07,0,okey patent
Pengguna Google,5,2025-05-01 17:41:30,0,sangat membantu
Pengguna Google,4,2025-05-01 17:37:04,0,mantap
Pengguna Google,5,2025-05-01 17:35:11,0,cepat komunikasi lancar. fast respone mantap
Pengguna Google,5,2025-05-01 17:29:17,0,murah meriah bagus
Pengguna Google,5,2025-05-01 17:26:08,0,good
Pengguna Google,5,2025-05-01 17:25:31,0,pelayanannya baik ramah
Pengguna Google,5,2025-05-01 17:24:31,0,josss
Pengguna Google,5,2025-05-01 17:24:21,0,"cepat datang, sopan, exellence"
Pengguna Google,1,2025-05-01 17:18:27,0,kebangetan !! GOPAYLATER DIBLOKIR TERUS !! tagihan di bayar tapi mau pakai gak bisa
Pengguna Google,5,2025-05-01 17:13:07,0,selalu memuaskan
Pengguna Google,5,2025-05-01 16:43:51,0,membantu perjalanan ketika malam
Pengguna Google,1,2025-05-01 16:39:35,0,PUSAT BANTUAN GA NGEBANTU SALDO ILANG
Pengguna Google,5,2025-05-01 16:36:53,0,selalu on time ... driver juga ramah ... maju terus gojek 👍👍👍
Pengguna Google,5,2025-05-01 16:34:23,0,mantap... banyak in jg promonya
Pengguna Google,5,2025-05-01 16:24:08,0,"sangat mempermudah saya kemana mana, simpel dan cepat"
Pengguna Google,5,2025-05-01 16:16:04,0,"Memang sifat manusia tidak sama kadang ada yang kurang baik merupakan hal yang wajar, Aplikasi sangat membantu memper mudah dalam berpergian"
Pengguna Google,5,2025-05-01 16:12:01,0,bagusss banget
Pengguna Google,5,2025-05-01 16:11:58,0,ok
Pengguna Google,5,2025-05-01 15:51:43,0,baik sekali
Pengguna Google,5,2025-05-01 15:47:41,0,verry good😊 Gbu🙏🏻
Pengguna Google,5,2025-05-01 15:36:44,0,bagus
Pengguna Google,5,2025-05-01 15:13:19,0,sangat membantu
Pengguna Google,1,2025-05-01 15:12:09,0,"parah lu jek, gofood cs bayar 18.700 ke driver cuma 5000. potongan lu udah 300x lipat lebih."
Pengguna Google,5,2025-05-01 15:08:24,0,angat terpecaya
Pengguna Google,1,2025-05-01 15:04:06,0,kenapa tau2 pas LG pake kamera atau aplikasi lain iklan gojek keluar terus
Pengguna Google,1,2025-05-01 14:58:42,3,"tolong ya perbaharui maps anda, gag bisa aplikasi anda ini baca maps jalan yang normal gag bikin driver yg saya order pusing, kalau begini jangan salahkan kalau orang berpindah ke sebelah. Aplikasi gag ada upgrade malah makin downgrade"
Pengguna Google,5,2025-05-01 14:42:38,0,mantab
Pengguna Google,5,2025-05-01 14:40:48,0,okay
Pengguna Google,1,2025-05-01 14:32:00,0,"ribet kudu pake verifikasi kebanyakan gagal padahal kode verifikasi udah muncul , giliran verifikasi face gagal padahal udah bener posisinyaa .. maakin ribet"
Pengguna Google,2,2025-05-01 14:31:24,1,Sekarang kalau mau pesan gocar lamaaaaa banget jadi males
Pengguna Google,1,2025-05-01 14:29:31,1,"saya kecewa, sy mendapat ancaman dr diver gojek. sebabnya krn sy gofood dan minta di antar ke lantai 2, tp orang itu menolak dan membuat sy malu dg ocehannya di hadapan bnyk orang. setelah itu dia mengancam sy klo sampe di kasih ranting jelek dia bakal samperin ke kosan sy ."
Pengguna Google,5,2025-05-01 14:29:04,0,mantappolll
Pengguna Google,5,2025-05-01 14:28:15,0,mantab
Pengguna Google,5,2025-05-01 14:22:23,0,driver gojek kenyaman anda dalam perjalanan di manapun dan kapanpun. is the best
Pengguna Google,5,2025-05-01 14:21:38,0,"saya pelanggan setia gojek sejak mulai ada, ikuti dan gak pake apl sejenis lain buat bandingin harga."
Pengguna Google,5,2025-05-01 14:21:32,0,keren sangat membantu
Pengguna Google,5,2025-05-01 14:21:20,0,the best service for transportation .. 😀
Pengguna Google,5,2025-05-01 14:10:09,0,"ramah, cepat, dan aman"
Pengguna Google,5,2025-05-01 14:00:41,0,aplikasi yang berguna
Pengguna Google,5,2025-05-01 13:58:29,0,sahabat gw dalam kemana aja
Pengguna Google,5,2025-05-01 13:56:48,0,sangat membantu saat order makan
Pengguna Google,2,2025-05-01 13:49:09,1,"Tidak Ramah, marah2"
Pengguna Google,5,2025-05-01 13:44:52,0,sangat membantu
Pengguna Google,5,2025-05-01 13:39:26,0,bisa gak sih dari POV costumer dikasih tau siapa aja driver yang kasih bintang? jangan cuma dari drivernya aja bisa liat costumer mana yang kasih bintang ke driver? biar adil. masa driver aja yang dikasih tau cost mana yang kasih bintang ke driver.
Pengguna Google,5,2025-05-01 13:37:36,0,not bad
Pengguna Google,5,2025-05-01 13:35:50,0,top markotop
Pengguna Google,5,2025-05-01 13:33:43,0,menyenangkan dan cepat
Pengguna Google,5,2025-05-01 13:10:31,0,jadi bisa kemana kemana aja
Pengguna Google,5,2025-05-01 13:05:06,0,bagus gak lelet
Pengguna Google,5,2025-05-01 13:01:51,0,mantap
Pengguna Google,1,2025-05-01 12:58:25,1,woi iklan lu Dateng terus woi
Pengguna Google,1,2025-05-01 12:50:17,1,"drivernya lelet , aturan harus ada sanksi"
Pengguna Google,5,2025-05-01 12:49:40,0,bagus
Pengguna Google,1,2025-05-01 12:46:51,1,ngiklan lewat virus..
Pengguna Google,5,2025-05-01 12:39:20,0,mengasikan dan aman serta nyaman
Pengguna Google,5,2025-05-01 12:31:06,0,aplk bagus bgtt membantuuuuuu
Pengguna Google,5,2025-05-01 12:24:03,1,Aplikasi lemot berat banget buka nya
Pengguna Google,1,2025-05-01 12:15:55,1,aplikasi goblkk
Pengguna Google,5,2025-05-01 12:12:20,0,membantu
Pengguna Google,5,2025-05-01 12:08:44,0,nice !
Pengguna Google,5,2025-05-01 12:01:55,0,okay
Pengguna Google,1,2025-05-01 11:24:02,1,biasa aku kasih bintang 5 skrg bintang 1.
Pengguna Google,5,2025-05-01 11:22:45,0,safety dalam berkendara
Pengguna Google,4,2025-05-01 11:22:41,0,sudah sangat membantu. makasih
Pengguna Google,5,2025-05-01 11:14:57,0,selalu ada jalan
Pengguna Google,5,2025-05-01 11:11:56,0,mantul
Pengguna Google,5,2025-05-01 11:09:04,0,bagus sekalii
Pengguna Google,5,2025-05-01 11:02:07,0,lebih mudah ingin pesan makanan tinggal donwload aplikasi gojek
Pengguna Google,1,2025-05-01 10:41:18,0,aplikasi ga bisa di pakai
Pengguna Google,5,2025-05-01 10:30:31,0,mantap
Pengguna Google,5,2025-05-01 10:26:03,0,driver nya ramah
Pengguna Google,5,2025-05-01 10:12:17,0,sangat membantu
Pengguna Google,5,2025-05-01 10:10:47,0,tenang
Pengguna Google,1,2025-05-01 10:09:08,0,"driver nya gak jelas, tadikan saya salah kasih uang, uang nya malah diambil, total pembayaran 30rb saya ngasih uang 25rb itu kan kurang uangnya, trs saya salah ngasih pake uang 100rb, driver nya langsung pergi, seharusnya uang saya kembali 95rb, riwayat driver tadi malah hilang"
Pengguna Google,1,2025-05-01 10:09:05,2,"tolong segera di proses, tagihan yg sdh saya bayar dan tagihannya masih tetap ada, tetapi saldo saya sdh terpotong..sy sdh ajukan tetapi tdk ada tanggapan, di suruh menunggu menunggu.. tdk mempermudah sm skali.. kecewa.... SAYA SUDAH EMAIL... KELUHAN SAYA GOPAY LATTER, DI JAWABNYA GOPAY PINJAM... TERLALU BERBELIT BELIT CAPEK"
Pengguna Google,5,2025-05-01 10:04:43,0,saya kapan dipanggilnya min. verifikasi berhasil mulu
Pengguna Google,5,2025-05-01 10:03:59,0,mantap
Pengguna Google,5,2025-05-01 10:00:27,0,bagus pelayanan nya saya sangat senang naik GO-JEK
Pengguna Google,1,2025-05-01 09:48:10,0,mau bayar ae ribet amat nunggu Mulu pke uang gw ribet amat
Pengguna Google,5,2025-05-01 09:34:39,0,bermanfaat
Pengguna Google,5,2025-05-01 09:30:20,0,good
Pengguna Google,5,2025-05-01 09:21:06,0,slalu banyak promonya🫰
Pengguna Google,5,2025-05-01 09:12:41,0,sangat membantu
Pengguna Google,1,2025-05-01 08:57:19,0,"Sy kecewa dengan aplikasi ini,knapa tiba"" tdk bisa di gunakan aplikasi nya"
Pengguna Google,1,2025-05-01 08:38:08,0,semenjak paylater saya di blok jadi malas. padahal pembayaran lancar
Pengguna Google,2,2025-05-01 08:31:28,2,"iklan banyak tapi diskonya kalah sama platform lain yang jarang iklan,saranku ya dana iklanya jadiin dana diskon aj"
Pengguna Google,5,2025-05-01 08:21:54,0,mantaaap
Pengguna Google,5,2025-05-01 08:16:36,0,memuaskan driver sopan dan tepat waktu
Pengguna Google,5,2025-05-01 08:14:30,0,bagus
Pengguna Google,5,2025-05-01 08:11:41,0,trimakasih bnyk sngat membantu sekali jadi ngak usah ribett² masak 👍👍👍👍👍
Pengguna Google,5,2025-05-01 08:07:55,0,ok
Pengguna Google,5,2025-05-01 07:21:23,0,mudah digunakan
Pengguna Google,1,2025-05-01 07:21:07,0,Baru kali ini isi saldo gopay ga masuk pdhal lagi urgent mau dipake. Malah dsuruh tunggu 2x24 jam 😭
Pengguna Google,5,2025-05-01 06:55:58,0,bagus
Pengguna Google,5,2025-05-01 06:53:53,0,gopay later aku ko gabisa di aktifin ya padahal udah sering pake gopay
Pengguna Google,2,2025-05-01 06:41:19,0,"gua mesen gofood titiknya suka ngaco,mana drivernya gamau nganterin kealamat"
Pengguna Google,3,2025-05-01 06:39:28,3,semua aplikasi hampir sama pada umumnya mereka ingin untung sendiri . mereka tidak menilai dari apa yg kita capai dan berapa tahun kita setia menggunakan jasa mereka. mereka hanya ingin untung besar tapi toleransi kurang . aplikasi JELAS TIDAK BISA MEMBACA KEADAAN EKONOMI . HANYA BISA MENGHITUNG UNTUNG SAJA.
Pengguna Google,5,2025-05-01 06:36:29,0,buat saya yg gak tahu jalan kalau pergi sangat membantu sekali
Pengguna Google,5,2025-05-01 06:36:18,0,mantap
Pengguna Google,5,2025-05-01 05:05:28,0,menyenangkan
Pengguna Google,5,2025-05-01 04:38:54,0,"pkoke bgus lah,cpt gk nunggu lama"
Pengguna Google,1,2025-05-01 03:31:16,0,saya pesan nunggu 30enit di batalin sepihak klau toko yg salah sangsi ajah tokonya... udah nunggu lama
Pengguna Google,5,2025-05-01 02:27:42,0,sangat puas
Pengguna Google,5,2025-05-01 01:22:33,0,gojek mantap... drivernya mantap 👍
Pengguna Google,3,2025-05-01 01:22:24,0,ok...smoga membantu
Pengguna Google,1,2025-05-01 01:14:39,0,Bosok
Pengguna Google,4,2025-05-01 01:02:09,0,good
Pengguna Google,2,2025-05-01 00:52:15,0,buka dari pagi sampe sore aja si kalau setiap pesen malem selalu gada driver nyusahin banget lagi laper lapernya nungguin 1 jam lebih eh gada driver
Pengguna Google,5,2025-05-01 00:29:56,0,cakep
Pengguna Google,5,2025-04-30 23:56:01,0,Nyaman
Pengguna Google,4,2025-04-30 23:52:46,0,Kenapa yah sekarang kalau mau bayar PDAM gak bisa sudah coba bolak-balik tetap tidak bisa
Pengguna Google,1,2025-04-30 23:50:45,0,nganter makanan telat mulu lo najis mahalnya doang kocak
Pengguna Google,5,2025-04-30 23:33:38,0,memuaskan
Pengguna Google,5,2025-04-30 23:29:58,0,ok gojek nya
Pengguna Google,5,2025-04-30 23:24:33,0,"sangat membantu,ada aplikasi ini"
Pengguna Google,5,2025-04-30 23:17:23,0,sangat membantu dalam berpergian
Pengguna Google,5,2025-04-30 23:12:01,0,menyenang kan
Pengguna Google,5,2025-04-30 22:58:16,0,sangat membantu
Pengguna Google,5,2025-04-30 22:58:01,0,"banyakin diskon dong bang, motor gwe rusak. masak brangkat ngampus 16k pulang 16k sehari 32k. seminggu full gwa. 32 x 6 = 192 bang seminggu doang. cobak kalo sebulan 192 x 4= 768 bang masya Allah lancar bet rezeki gwaaa aamiinnn. diskon yak bang diskonn 2rebuan"
Pengguna Google,5,2025-04-30 22:49:23,0,jadi bingung aku dlm operasional..jadi saya maklumi adanya rata rata pas ketemu rekan sesama pada curhat kenapa begini kenapa begitu pdhl setahu aku driver juga konsumen nya loh..knp tidak saling wow aja gitu agar weewwww terimakasih 🙏 untuk pt.Gojek Indonesia semoga selalu Royalti atas kondisi yang lebih baiknya lagi☕🥰🍂
Pengguna Google,5,2025-04-30 22:34:55,0,semoga bisa ditingkatkan
Pengguna Google,5,2025-04-30 22:29:22,0,jos jis
Pengguna Google,5,2025-04-30 22:17:39,0,good
Pengguna Google,5,2025-04-30 22:14:09,0,bagus sangat membantu
Pengguna Google,5,2025-04-30 22:12:02,0,Biar lebih praktis dan aman kantong kitebkite
Pengguna Google,5,2025-04-30 22:06:38,0,aku senang berlangganan SM gojek
Pengguna Google,5,2025-04-30 21:52:41,0,kepada admin gojek saya naik gocar dari Bandara Soekarno Hatta sampai stasiun Kalideres hp adik saya ketinggalan tapi driver sudah tidak aktif mohon dibantu
Pengguna Google,5,2025-04-30 21:52:30,0,good rekomended
Pengguna Google,5,2025-04-30 21:52:26,0,"Praktis dan efektif,klo perlu pelayanan ditingkatkan lagi pd situasi dan kondisi sdh hujan. Tks Gojek🙏"
Pengguna Google,5,2025-04-30 21:35:51,0,keren
Pengguna Google,5,2025-04-30 21:23:14,0,Bagus
Pengguna Google,4,2025-04-30 21:20:04,0,"driver gocar sekarang aneh aneh. kalau ga bisa ambil order tuh, cancel sendiri aja kek. jadi di buat nunggu terus"
Pengguna Google,1,2025-04-30 21:09:45,0,"jadi bintang 1 karena gopinjam cara tagihnya benar benar teror nya luar biasa, ngeri"
Pengguna Google,3,2025-04-30 20:59:35,0,masih ada yang kurang kenapa setiap daptar akun baru gojek g dapet promo potongan harga dan gratis ongkir. seharusnya dapet potongan harga dan gratis ongkir mesen gofood aneh .beda dengan shope tiap akun baru selalu dapet potongan harga dan gratis ongkir
Pengguna Google,5,2025-04-30 20:38:04,0,baik
Pengguna Google,4,2025-04-30 20:30:59,0,ok
Pengguna Google,1,2025-04-30 20:27:31,0,DRIVERNYA LAMAAAAA KEBANYAKAN NGESTUCK GA SESUAI WAKTU
Pengguna Google,5,2025-04-30 20:17:10,0,drver nya baik² dan aplikasinya mudah... pembayarannya juga flexible....
Pengguna Google,4,2025-04-30 20:17:08,0,cukup baik
Pengguna Google,5,2025-04-30 20:08:38,0,oke banget
Pengguna Google,5,2025-04-30 19:57:11,0,sangat baik
Pengguna Google,5,2025-04-30 19:57:04,0,terbaik
Pengguna Google,5,2025-04-30 19:53:48,0,mangstab 👍
Pengguna Google,5,2025-04-30 19:50:39,0,trims layanannya semoga ke depan lebih baik
Pengguna Google,5,2025-04-30 19:44:41,0,"sering2 kasi promo ya gofood, sangat2 membantu buat yg g bisa keluar cari makan 😇🤍👍👍"
Pengguna Google,1,2025-04-30 19:42:33,0,"Tolong dong, untuk penjual di gofood berikan fitur deskripsi masakan khusus untuk orang kristen/china terkadang ada yg jualan berbagai aneka masakan ayam tetapi wadah masakannya bekas hewani yg diharamkan dalam agama islam. Saya merasa tertipu dan tidak ada salahnya jika fitur tersebut diperadakan demi kenyamanan bersama🙏🏻."
Pengguna Google,5,2025-04-30 19:36:53,0,Banyakin Promo Harga Murah dan Voucher Ongkir dong
Pengguna Google,5,2025-04-30 19:34:14,0,ok
Pengguna Google,5,2025-04-30 19:29:01,0,oke
Pengguna Google,5,2025-04-30 19:17:04,0,good
Pengguna Google,4,2025-04-30 19:06:55,0,"seneng bgt karena bpk nya sabar²,trs mau diajak kondusif tp kadang cerita² dikit"
Pengguna Google,5,2025-04-30 18:59:14,0,"Pengantarnya ramah dan sopan, senang dpt pelayanan yg baik."
Pengguna Google,5,2025-04-30 18:54:36,0,bagus
Pengguna Google,1,2025-04-30 18:50:57,1,"teman"" kastamer ojol.saran saya,jika anda belanja lebih dr 100rb lebih baik jangan belanja lewat ojol karena 20%sampai 30% belanjaan anda masuk ke kantong aplikator.lebih baik beli lewat tilpon ke restonya,bayarnya pake qris.trus baru pake ojol utk kirimnya,entah lewat gosend atau ekspres biar lebih irit"
Pengguna Google,1,2025-04-30 18:48:44,0,saldo tiba-tiba kepotong vuclip 65rb
Pengguna Google,5,2025-04-30 18:47:53,0,mantap👍
Pengguna Google,5,2025-04-30 18:47:34,0,baik
Pengguna Google,5,2025-04-30 18:45:16,0,mantappp sering2 kasih voucher yaaa
Pengguna Google,5,2025-04-30 18:44:22,0,ya lebih memudahkan kita ke tujuan
Pengguna Google,5,2025-04-30 18:36:02,0,mantap aplikasi nya
Pengguna Google,5,2025-04-30 18:31:54,0,Simpel n efisien
Pengguna Google,5,2025-04-30 18:30:08,0,gojek indonesia manjay mantap dan jaya selalu
Pengguna Google,5,2025-04-30 18:28:56,0,nice!
Pengguna Google,5,2025-04-30 18:27:33,0,memudahkan
Pengguna Google,5,2025-04-30 18:27:08,0,sangat membantu kalau bisa voucher²nya tambahkan lagi
Pengguna Google,1,2025-04-30 18:20:32,0,🤢
Pengguna Google,5,2025-04-30 18:19:59,0,mantap
Pengguna Google,5,2025-04-30 18:11:54,0,aplikasi sangat bagus murah dan mudah digunakan
Pengguna Google,5,2025-04-30 18:10:06,0,sangat membantu banget
Pengguna Google,5,2025-04-30 18:06:13,0,mantapp
Pengguna Google,5,2025-04-30 18:02:12,0,keren
Pengguna Google,5,2025-04-30 17:54:36,0,ok
Pengguna Google,5,2025-04-30 17:52:07,0,bisa di andalkan
Pengguna Google,5,2025-04-30 17:49:39,0,ok
Pengguna Google,5,2025-04-30 17:45:10,0,sangat membantu
Pengguna Google,5,2025-04-30 17:41:55,0,Alhamdulillah ramah aman lancar
Pengguna Google,5,2025-04-30 17:35:43,0,selalu tepat waktu drivernya sopan sopan
Pengguna Google,5,2025-04-30 17:21:45,0,Sangat membantu
Pengguna Google,5,2025-04-30 17:13:06,0,"FAST response, ok"
Pengguna Google,1,2025-04-30 17:12:22,0,"gojek sekarang promo dikit, dan aplikasi sekarang ga pick up order tiba2 terpesan gajelas banget malah gabisa dibatalin ☹️"
Pengguna Google,5,2025-04-30 17:11:05,0,oke
Pengguna Google,5,2025-04-30 17:05:54,0,memudahkan
Pengguna Google,5,2025-04-30 17:02:34,0,oke jos 👍
Pengguna Google,3,2025-04-30 16:56:39,1,Fitur Rating paling nyebelin. Kita ga bisa liat Mereka kasih rate customer berapa ? SUKA CANCEL TIBA TIBA.
Pengguna Google,5,2025-04-30 16:43:54,0,sangat membantu
Pengguna Google,4,2025-04-30 16:38:40,0,"bagus banget, tapi dapet drivernya lama banget apa lagi pada jauh"
Pengguna Google,3,2025-04-30 16:38:30,0,"kalo pesanan sudah selesai ga ada bagian tips ke driver , jadi harus ke pusat bantuan dulu buat ngasih tipsnya"
Pengguna Google,5,2025-04-30 16:29:27,0,okee
Pengguna Google,5,2025-04-30 16:24:17,0,Bagus sekali untuk digunakan
Pengguna Google,5,2025-04-30 16:14:46,0,sangat membantu
Pengguna Google,1,2025-04-30 15:58:50,0,gerah
Pengguna Google,5,2025-04-30 15:53:17,0,ok
