user,rating,tanggal,like,Komentar
Pengguna Google,5,2022-02-16 18:29:13,0,"fitur paylater nya ngasih limit yang besar ,nanggung kalo kecil gak cukup buat nraktir"
Pengguna Google,3,2024-09-30 11:05:45,0,"Kenapa sih banyak iklan mulu, sampe buka apk lain pun masih tetep ada iklan gojek"
Pengguna Google,5,2019-08-14 06:28:24,0,drivernya baik baik dan banyakan tau jalan💚 cuma kurangnya di gojek kalo chat gratis itu pending terus. tolong diperbaiki ya (:
Pengguna Google,4,2022-03-03 20:11:35,0,Terima kasih untuk gojeg ya karena sangat membantu penjualan kalo sy sih blm ada masalah sih cuma kadang mencari driver aga lama nanti mah sy minta cariin yg terdek aja ya terima kasih untuk tim yg terkait
Pengguna Google,1,2021-02-12 00:20:29,1,No.rekpon nya tidak bisa digunakan untuk menerima/transaksi transfer!!!!!!!!!
Pengguna Google,2,2020-03-27 14:45:28,0,Saya semakin bingung dngan perubahan yg anjlok pada gojek knpa menu chating driver sekarang malah tdk bisa di gunakan?
Pengguna Google,5,2022-03-18 09:33:25,0,Aplikasi ini bagus sekali dan juga memudahkan saya untuk berpergian jauh maupun dekat dan memudahkan saya untuk memesan makanan
Pengguna Google,1,2019-11-22 22:33:57,0,"Gk bisa di pakai akun saya ,udah lama, pesa. Gk bisa semua gk bisa, ksl pokoknya,nth knp,buruk sekali!!!!"
Pengguna Google,5,2019-11-01 21:37:55,0,"Hebat banget,sesuai pemesanan,dan cepat antar"
Pengguna Google,1,2019-02-23 20:31:10,417,setelah di perbaharui...knph kalo mau pesen makanan harus yg berjarak 25 km dari restorannya sih??? jadi susah...mana orang ngidam...tolong di perbaiki seperti yang semula yang dlu gak ada batas km pengiriman...
Pengguna Google,1,2020-01-23 09:34:49,0,"Semakin lama driver nya makin gak jelas, pasti dapat nya jauh"" dan harus nunggu lama. Sangat mengecewakan"
Pengguna Google,5,2021-09-05 05:29:07,0,Aku mau dowload aplikasi ini tau ngga biar dapet kuota dan pulsa gratis cobak deh dowload aplikasih ini pasti kalaua pulsa dan kuota kalian habis beli aja di GOJEK kalian ngerti sampai jumpa😋😋😋
Pengguna Google,2,2022-02-02 23:27:31,0,"Nomer dulu yang di aplikasi gojek saya sudah tidak terpakai dan hilang sedangkan di akun tersebut masih ada saldonya,apa bisa saldonya kembali lagi kalau nomer kita sudah ganti?terus harus gmana cara mengubahnya dan mengembalikan saldonya?"
Pengguna Google,5,2020-12-13 09:06:13,0,"Luar biasa banyak cashback nya😊😊😊 tingkat kan terus, kalau bisa topup dan kirim GRATSI biaya admin"
Pengguna Google,1,2019-01-09 14:59:22,0,ini maps nya rusak ato gimana ya? driver udah deket tapi malah di maps berhenti disitu
Pengguna Google,5,2022-06-24 17:50:10,0,Sering tepat waktu dan pilihan menu lumayan enak
Pengguna Google,1,2020-11-04 12:21:30,0,blum kasih bintang soalnya lama bgt input gopay nya padahal udah transfer dr td pagi dan email..
Pengguna Google,1,2022-11-11 04:26:38,1,"kebijakan baru membuat pengguna rugi, sekarang gofood cuma bisa satu promo saja, membuat customer kecewa dan membuat driver menjadi sepi ordersn, tydack jelas."
Pengguna Google,4,2021-07-28 17:38:00,1,"Bagus pelayanan dan aplikasi nya, hanya saja sekarang sudah mahal apalgi go food nya terlalu banyak biaya aplikasi segala."
Pengguna Google,1,2022-08-02 17:22:26,0,"Gofood, pesan apa yang di antar apa,, sangat mengecewakan,, fitur bantuan jg tidak memberi bantuan, malah di minta menunggu,, sudah nunggu lama pesanan tidak sesuai, orang lapar di suruh tunggu. Gofood tidak bisa di gunakan karena masalah komplain, baper banget aplikasinya"
Pengguna Google,4,2023-04-12 03:07:22,0,Sulitnya untuk komplen restoran karena pesanan tidak sesuai permintaan. Restoran kadang tidak membaca catatan yg di inginkan
Pengguna Google,1,2023-04-28 18:57:58,1,"Min, saya ada tagihan gopay pinjam sudah saya lunasi tapi di aplikasi belum update. Kirim laporan hanya disuruh nunggu balasan email. Setelah jatuh tempo malah ditagih tagih."
Pengguna Google,3,2019-01-02 22:14:22,0,drivernya seenaknya ngebatalin. padahal di aplikasinya dah mau dibelikan. saya jadi nunggu lama. tau taunya di phpin
Pengguna Google,1,2019-12-17 17:24:10,0,"Kenapa gak bisa order? Gps ga kedeteksi mau masukin alamat tujuan, buat gocar juga gabisa, gofood juga gabisa"
Pengguna Google,5,2018-10-26 18:29:14,0,Aplikasi nya sangat fantastis.... Tidak sangka2 ternyata anak Indonesia dapat merancang aplikasi sehebat ini
Pengguna Google,5,2022-01-05 21:23:43,0,Mantap bisa melakukan pembelian dan pembayaran tagihan apapun dgn biaya murah. Terima kasih
Pengguna Google,1,2019-08-15 16:58:59,0,"pesan go shop, dana yg di bw pengemudi nggak cukup, order ulang terus sampai 3x, dana pengemudi gk cukup, malah akun sy di blokir selama satu jam, gmn nih min"
Pengguna Google,3,2020-07-18 19:48:41,0,Ko aplikasi driver saya sama castamer ga bisa terhubung yah. Gmna caranya yah. Padahal no sama
Pengguna Google,1,2019-09-23 11:27:08,153,"Bagaimana Supirnya kmrn kok gt, tidak memuaskan sm skali. Orang masih bicara sama keluarga kok ngebet suruh bayar aja. Padahal masih di dalam mobil. Tidak malah dibantuin saat membawa barang, malah diem aja. Baru kali ini dpt supir go car kayak gini. Padahal biasanya memuaskan pelayanannya. Kapok banget. Tolong beritahu kpd supir kmrn agar diajari sopan santun kpd pelanggan. Sekian Terima kasih"
Pengguna Google,1,2020-06-08 16:35:59,0,kenapa sih sekarang pelayanannya jelek banget . mau masuk ke aplikasinya ajah susah banget keluar mulu . tolong di perbaiki dong
Pengguna Google,5,2019-11-03 12:53:55,0,"Bagi saya apk inih bagus berguna banget kalau ada waktu mendesek, ga itu juga dan ada yg lain.. Thanks Gojek"
Pengguna Google,4,2019-12-23 06:26:19,0,"Good application. Saran nih. Pakai fitur untuk pesan selain makanan, boleh di cobaa 😋"
Pengguna Google,1,2021-10-31 18:14:11,0,"Tolong balik seperti awal, mau pesan gofood sekarang susah dapat drivernya!"
Pengguna Google,5,2020-09-21 15:20:35,0,"Luar biasa dalam memberikan pelayanan Cepat, dan Tepat...sukses terus GOJEK"
Pengguna Google,5,2019-12-11 23:47:16,0,"Bagus, namun perlu penambahan fitur untuk biaya tol parkir dll di receipt nya"
Pengguna Google,1,2022-08-14 20:51:07,0,Mau pesen pake promo 70% dr jam 18.00 sampai sekarang ga bisa.. ini yg salah drivernya atau sistem nya sih... 🤬
Pengguna Google,5,2022-03-30 05:52:31,1,"Aplikasi yg sangat bagus dan sangat membantu untuk kebutuhan kita sehari"" apa yang kita butuhkan bisa terbantu dgn aplikasi ini"
Pengguna Google,5,2019-06-07 15:01:36,1,saya selalu mendapatkan pengalaman yang berharga dan memuaskan terutama untuk lokasi yang sering tepat Terima kasih gojek kami dari kaum disabilitas tunanetra mengucapkan banyak terima kasih
Pengguna Google,5,2021-03-17 17:03:29,0,"Terima kasih gojek, dengan aplikasi ini saya merasa sangat terbantu. Drivernya yg ramah dan sopan. Melihat kegigihan mereka dalam mencari nafkah meskipun pandemi covid-19 saya sangat termotivasi. Sukses selalu gojek..."
Pengguna Google,1,2020-03-09 17:53:53,0,"Saldo gopay berkurang karena potongan otomatis aplikasi langganan tapi aplikasi nya belum aktif, sangat merugikan konsumen."
Pengguna Google,1,2020-08-01 22:32:35,0,hati2 simpan uang d gopay.. misal nomor ilang dan pas masa aktif nomor hbs.. uang yg ada d nomor lama ga akan bisa dipindahin k akun baru walau sama datanya.
Pengguna Google,2,2019-12-24 23:53:05,0,"Tadi nya sudah merasa terbantu dgan tarif gofood yg relatif murah,,, skrg naik yah, hampir 100%... Jadi di kurangi pesan via gofood nya,"
Pengguna Google,3,2018-10-19 17:34:28,0,Kenapa aplikasi saya tidak bisa untuk verifikasi pin? Jadi kode verifikasinya sudah saya masukan tapi tidak ada tombol untuk lanjut.
Pengguna Google,5,2022-12-09 19:15:17,0,"Mohon untuk mempermudah traksaksi kami dg aplikasi toko online,agar kami bisa transaksi dan order barang,makasih atas perhatianya.mantap semoga sukses slalu"
Pengguna Google,2,2019-09-21 07:28:27,0,"Banyak driver pake apk tuyul., perbaiki lah biar lebih gampang mantau driver nya.,"
Pengguna Google,4,2021-01-13 20:01:09,0,"Jadi, ribet ya harus upgrade gopay plus lah, coba dong, gimana kalau masih sma kan belum punya KTP, gimana sih jadi males"
Pengguna Google,5,2018-12-01 19:02:20,0,Sangat membantu kalo bisa tambahin fitur buat booking tiket kereta dong min
Pengguna Google,5,2019-08-26 20:18:17,0,"Banyak vocher gratis dan gak ribet, anti lelet dan sesuai dengan yg kita pesan"
Pengguna Google,5,2019-09-13 05:02:27,0,Saya suka dengan aplikasi ini tapi bang bisa dibuat gak di gopay ini top up diamond bang soalnya saya ingin top up nggak bisa kira saya bisa top up diamond di sini
Pengguna Google,1,2019-08-12 22:23:17,95,"ongkir makin lama makin mahal padahal cuma deket dulu 4000 skrg 10.000 , mendingan pake grab promo tiap hari slalu ada dan ongkir terjangkau"
Pengguna Google,1,2021-05-12 10:44:45,0,"sdh di upload smpi selesai eh malah upload berkali kali,menghabiskan kuota aja. perbaiki itu dulu.maaf kasih bintang 1."
Pengguna Google,5,2022-06-17 15:52:30,0,Sangat memudahkan untuk mendapatkan driver pengantaran dan menu-menu pilihan. Keren 👍
Pengguna Google,3,2019-04-10 17:25:25,0,Sip buat perjalananny tapi kok apl saya eror yah ad voucher dikirim tapi g bisa dipake / voucherny hilang . saya lihat di apl gojek pesan itu ada masuk voucher tp pas saya klick voucherny ga ad
Pengguna Google,4,2018-10-28 12:03:33,0,"Sudah bagus dari segi kemudahan mengakses, cuma tolong tambahkan go car untuk 6 orang. Terimakasih"
Pengguna Google,2,2021-12-13 12:41:22,0,Dah beberapa minggu voucher saya hilang dan ketika saya masukkan aduan di pusat bantuan tanggapan nya itu terus dan tidak ada kemajuan..kesal dibuatnya
Pengguna Google,5,2018-09-21 19:50:03,0,Aplikasi ini sangat membantu dlm segala bidang.Saya sangat merecomended utk seluruh rakyat Indonesia gunakan karya anak bangsa
Pengguna Google,5,2022-10-18 16:36:42,0,"Muatep dapet promo yang gede banget wkakwkakwa dari 64 ribu jadi 22 ribu 🥳 saya sebagai anak kost terbantu. Moga dapet promo gede lagi di akhir bulan wkakwka, ayo min bagi lagi hehe"
Pengguna Google,1,2020-09-20 19:16:44,0,"GO PLUS Mengecewakan, Saya tak bisa Transfer di Perangkat saya, namun sistem di pusat terverifikasi, apakah ini penipuan? Padahal ini pakai data pribadi saya 🤬🤬"
Pengguna Google,5,2021-11-09 12:12:40,0,Sangat menguntungkan gopay sering promo dan bisa untuk uang saku anak untuk sekolah
Pengguna Google,2,2021-03-07 17:23:45,0,Ongkirnya suka bercanda nihh. Suka lebih mahal dari yang dibeli bahkan sampai 2x atau 3x lipat😭
Pengguna Google,5,2019-01-24 07:13:53,0,"mudah di akses, mantap, nyaman dan harga bersahabat. ✌️"
Pengguna Google,1,2020-05-09 22:02:55,0,"Saya pengguna lama layanan gojek,setiap pakai pay letter psti d bayar dan skrg tidak bisa d pakai dengan alasan yg gak masuk d akal"
Pengguna Google,3,2019-08-17 15:24:42,0,"maps nya suka ngaur alamat pengiriman nya, tlg di optimalkan lg."
Pengguna Google,5,2020-02-19 22:42:25,0,Ayo mulai bagi2 promo lagi dong... Biar lebih hemat terutama buat anak sekolah sama mahasiswa....
Pengguna Google,5,2019-12-25 16:30:52,4,"Aplikasi yg sangat"" membantu dan memudah kan perjalan saya..semua driver nya ramah dan standart...trimakasi banyak gojek..membantu memberikan pekerjaan juga..terimakasi jaya terus gojek."
Pengguna Google,5,2021-02-05 20:54:07,0,"Seharusnya itu yg d update fitur² nya biar bisa lebih bermanfaat di saat pandemi ini, bukan malah d isi yg gajelas tiktok² begini"
Pengguna Google,1,2023-01-08 22:32:57,2,Tolong verifikasi nya jangan di peribet... Mo login aja susah minta ampun... Mending adakan opsi kirim sms atau kirim link...
Pengguna Google,2,2020-01-16 23:05:58,11,"saya kasih bintang 2 karena menurut saya skrng gojek udah ga sperti dlu,ga ada bonus discount goride/gocar klo adapun jarang...dan kenapa sekarang ojol pada sepi,karena tarif ojol sama tarif angkutan umum berbeda jauh,GA SEPERTI DULU...kali""nya udah ga masuk pas boss....dlu jarak 6km cuma 25 rbu,skrng 45rbu...naik angkutan umum untuk jarak segitu 15rbu+soft drink 2 botol,...bener ga?nah skrng pak boss udah tau kan harus gimana?"
Pengguna Google,5,2021-11-12 18:28:19,0,P. Aplikasi ini cocok banget dan bagus banget untuk membeli makanan atau minuman dan disini juga komplit banget....makanya saya kasih bintang 5💗
Pengguna Google,4,2020-01-03 14:42:54,0,Kadang kadang apabila sudah memesan seringkali terjadi error pada sistem aplikasi
Pengguna Google,5,2019-02-02 20:08:15,2,aplikasi yg sangat berguna membantu masyarakat untuk menuju ke tempat tujuan tanpa harus mencari ojek atau taksi ke mana2 dan sukses selalu untuk gojek
Pengguna Google,3,2019-07-19 15:31:00,0,saya mau nnya . .buat pengguna baru kan ada vocher dpat gopay senilai 50 rb stlh melakukan transaksi go food 3 kali .sya sudah melakukan transaksi go food 3 kali tpi kp ga dapet ga gopay nya ...tolong dong di periksa lg .kan saya pengguna baru ...terimakasih
Pengguna Google,3,2023-05-16 19:08:03,0,"Untuk gofood mode hemat biaya ongkir cuma 5eb tp biaya laynan & lainnya jadi 13rb, bisa aje maliihh"
Pengguna Google,3,2022-11-28 16:23:27,1,"kenapa kalau mau login atau daftar pakai nomor sama gk bisa,soal nya kadang saya lupa sandi terpaksa pakai nomor baru"
Pengguna Google,3,2021-04-18 18:35:18,130,"Driver gojek makin kesini makin ga jelas ya kualitasnya. Seminggu order berturut2, Pertama, paketan ga sampe ke penerima seharusnya. Penerima ga ditlp, ga di chat jg. Kedua, saya order gosend buat kirim catering, drivernya bawel, malah tanya, knp ga order gofood aja, dia bilang dia buru2, tapi knp dinyalakan itu aplikasi driver. Ketiga, saya order gosend lagi, saya sudah kasih patokan, ciri2 rumah masih aja tanya ke pengiri Ke lokasi pengirimsudah jelas titiknya, patokannya, masih aja salah."
Pengguna Google,1,2020-03-19 10:24:37,0,"Beli uc pubg mobile di go games dari tadi malam belum masuk,sudah komplain tapi belum juga ada tanggapan,payah lah"
Pengguna Google,1,2021-03-18 10:32:13,0,Terjadi bug yg sangat merugikan konsumen ya itu bug pesanan yg tiba tiba dan tidak bisa di cansel
Pengguna Google,1,2019-12-24 18:50:50,0,Udah nyalain GPS masih aja gak terdeteksi. Gak bisa go-food lagi dah lah uninstall
Pengguna Google,5,2020-10-26 22:33:31,0,Sangat berguna untuk beli pulsa token listrik transfer ke bank lebih cepat.uprage cepat terutama buat yang ikut pra kerja..uprage akun sangat cepat.harus download.terima kasih gojek/gopay
Pengguna Google,5,2020-12-07 07:56:47,0,"Sangat membantu, apalagi klo tiap hari ada disc pasti lebih hemat."
Pengguna Google,5,2021-05-09 07:33:20,0,Fiturnya sangat lengkap dan mudah di gunakan. Pelayanannya baik
Pengguna Google,1,2019-05-20 22:04:11,0,"apk sangat buruk, masa akun gojek cust tibatiba di suspend ga bisa pake lagi, tolong di perbaiki pelayanan nya ! apk gabisa pake lagi tanpa alesan yg jelas"
Pengguna Google,5,2021-07-11 20:04:38,0,"Terimakasih banyak ,sangat membantu kami pelangganya setiap waktu dibutuhkan...smg sehat selalu buat semua❤👍"
Pengguna Google,5,2019-12-16 05:05:07,0,Aplikasi ini sangat membantu saat di butuhkan dan driver nya juga baik dan ramah pokoknya aplikasi ini bagus sangat dah
Pengguna Google,5,2019-11-03 15:59:57,0,Sangat menyenangkan. Disaat saya butuh sesuatu..terus malas kluar dan panas. Saya gak perlu khawatir dan galau...karna adanya gojek sangat membantu di kehidupan saya. Hehhe
Pengguna Google,2,2023-04-25 17:21:55,0,mahal biaya layanan. perkiraan waktu sering molor. pesen gofood ga ada kesempatan cancel krn kelamaan.
Pengguna Google,5,2019-05-19 12:38:11,0,"Saya membaca tentang aplikasi ini, kata katanya kebanyakan pakai GO. Tambahin aja sekalian GO-RILA, eh tapi ini aplikasi bagus juga"
Pengguna Google,2,2018-09-19 22:31:36,0,Tolong kinerja para driver diperbaiki. Sudah 3 hari ini saya dapet driver yg ugal-ugalan alias bawa penumpang ngebut. Saya takut. Trims.
Pengguna Google,5,2019-08-29 12:46:18,0,"Simple, mempermudah urusan antar barang maupun antar jemput di mana & kemana pun pasti bereees..."
Pengguna Google,1,2022-09-11 12:19:41,0,ngak bisa mengabungkan promo resto dengan voucher yang saya miliki..ini terjadi semenjak update terbaru
Pengguna Google,1,2022-12-30 21:10:45,1,"Mau pesen makan karena laper ehh gak bisa, keterangan terdeteksi pemakaian tidak wajar Tolol gw laper mau pesen malah tidak wajar,. Terus yg wajar kek mana???"
Pengguna Google,1,2019-03-24 09:39:19,0,aplikasinya kurang nyaman habis kena tipu atas nama gojek sebesar 500rb . padahal aplikasi resmi tpi kok keamanan kurang di perhatikan ya ?????????
Pengguna Google,5,2019-05-03 12:54:10,0,harga perjalanan jangan ter lalu mahal di banding aplikasi yg lain nya dng km perjalanan
Pengguna Google,5,2019-03-18 11:54:37,0,"sangat terbantu dengan adanya driver online,,, apalagi kalo t4 kita jauh dari kendaraan umum, makasi driver online semoga jaya terus ya"
Pengguna Google,5,2020-09-16 04:21:28,0,Saya sangat suka dengan gopay karna mudah dan upgrade cepat..!!!
Pengguna Google,1,2021-11-07 22:22:39,0,"Makin jelek aja, suka error Tiba tiba ngebanned ga jelas, nelp cs juga di komplain malahan dimatiin telpnya, sangat mengecewakaaan"
Pengguna Google,1,2023-04-17 18:40:07,0,"Biaya ongkos mahal nyari driver yg Deket sulit sehingga beberapa kali cancel orderan, yg dapatnya driver jauh2 semua... Payah"
Pengguna Google,2,2020-09-30 03:29:32,0,Kenapa saya ga bisa download padahal udah 99% di tungguin dri jam 3 smpe subuh tetep sama.
Pengguna Google,5,2021-07-13 07:05:41,0,Sangat membantu. Update kali ini lebih baik. Tapi semoga untuk transfer ke rekening Bank Tanpa Biaya Administrasi
Pengguna Google,5,2020-04-05 19:24:34,0,Sangat terbantu dengan adanya aplikasi ini.. Semuanya jadi jauh lebih muda.
Pengguna Google,5,2020-09-14 13:31:23,0,"sangat memuaskan, alhamdullillah lolos prakerja pake gopay upgradenya butuh beberapa menit saja."
Pengguna Google,5,2019-02-10 19:04:00,0,"Penjemputan cepat,sikap driver ramah dan tidak menyebalkan.."
Pengguna Google,3,2019-02-04 08:51:42,0,kalau hujan aplikasi sering eror. dapat lokasi drive jauh padahal ada yang dekat
Pengguna Google,1,2022-11-13 01:59:41,2,"gojek kemahalan ongkir nya dan banyak biaya2 lain , dan promo go food nya jg sama aja boong g nutup sama biaya ongkir .. mengecewakan"
Pengguna Google,5,2021-03-04 10:56:24,0,Aplikasi ini blum biasa bikin kaya 💰💰 tapi bagi orang dengan kebutuhan seperti saya aplikasi ini sangat membantu roda perekonomian saya dan keluarga👍👍👍
Pengguna Google,4,2021-07-09 20:50:31,0,"4 aja dulu... Ya... Di Bali map nya gojek kurang akurat , beli makanan ...mahalan ongkirnya daripada makanan yg dibeli 😭😭"
Pengguna Google,1,2021-10-03 10:50:08,0,Kenapa setiap saya menggunakan gopay untuk transaksi kok ga bisa pdhl sudah menggunakan pin saya kok tetap ga bisa tolong di perbaiki dongg....
Pengguna Google,5,2021-11-09 18:50:05,0,Mantap joss. Sgt membantu ketika cuaca sedang tdk memungkinkan untuk mobile
Pengguna Google,1,2022-09-13 19:39:16,0,"Blocket transaksi..... Mending kalo gak boleh transaksi pake gopay toh gak usah kayak gitu,... Transaksi kok bloket terus!!"
Pengguna Google,5,2019-01-03 13:44:23,0,"kenapa klo mesen makanan, dan kita mo liat seberapa jauh diproses selalu tak bisa. ada gambar orang manjat tiang.... tak bisa terdeteksi. tq"
Pengguna Google,1,2019-12-14 21:18:25,0,"Akun gojek saya gak bisa terbuka, selalu bacaannya ""upss ! Ada yg salah"". Padahal saya pakai kartu telkomsel. Tolong dong tanggapan dan kebijakan gojek !"
Pengguna Google,5,2023-04-27 11:55:35,0,Klo bisa untuk apknya di perkecil... Terlalu berat untuk hp kentang
Pengguna Google,1,2020-07-30 13:04:26,0,Alur pengubahan data yang sangat ribet dan tidak membantu.
Pengguna Google,5,2021-06-04 09:16:31,0,Sangat memudahkan & membantu sangat untuk saya makasih semoga pelayanan nya selalu yg terbaik untuk para pelanggan gojek 👍
Pengguna Google,1,2023-01-20 06:18:51,0,Aplikasinya ga bisa di buka kenapa ya udah uninstall download lg tetep ga bisa
Pengguna Google,3,2020-05-30 02:23:08,0,"Promo2 cashback nya bohong, . .saya setiap hari top up lewat gopay tidak pernah dapat cashback."
Pengguna Google,3,2019-06-21 17:37:34,0,"sebel,, hari ini error promo ny,, masa enggak dapet cashback jadi ny,, harga normal beli di go food festival"
Pengguna Google,1,2020-09-23 17:32:26,2,"Sudah hampir sebulan akun gopay g bsa tarik tunai, padahal uda d upgrate ke gopay plus, sudah menghubungi cs katanya sruh tunggu 2x24 jam ini uda 20x24 jam, tetap ga bsa2, padahal uang dr prakerja butuh banget buat makan, menyesal sekali pilih gopay"
Pengguna Google,5,2019-12-11 07:45:53,0,Jadi lebih mudah dalam pembayaran apapun... Tp tingkatkan lagii pengiriman ke daerah plosok yaaa min ...
Pengguna Google,5,2019-04-12 17:28:20,0,"goods apps, mapsnya tolong di perbaiki ya kadang gak sesuai rute"
Pengguna Google,1,2021-11-18 11:41:35,0,"Gak mau pakai Go-Jek lagi, terutama gofood... Masak asal mesan selalu gak ada pengemudi kalau udah tengah malam. Aplikasi yang lain gak gitu."
Pengguna Google,2,2019-02-05 18:55:59,0,"aplikasi gojek nya gak bisa dbuka,pas mau dbuka minta di update tapi waktu di update respon nya kog gak bisa terinstal"
Pengguna Google,2,2022-01-05 11:05:56,0,"Knpa aplikasi'a susah bgt untuk d update, padahal sinyal'a bagus tp g bisa""🤦"
Pengguna Google,5,2021-11-06 10:35:22,0,Promonya banyak andai saja Tiap hari aja promo untuk perjalanan motor pasti lebih seru
Pengguna Google,3,2019-08-30 13:32:44,0,"Masih susah nyari driver :( pesanan juga kadang ga dianter sampe tujuan, pdhal udah nunggu lama. Untung gopay saya balik huft 🙄"
Pengguna Google,5,2021-07-26 21:43:51,0,"Aplikasi ni memang membantu.. disaat mles keluar buat cari makan,gojek solusinya.🤭🤭"
Pengguna Google,1,2021-10-10 09:06:15,0,"Susah banget login beda nomornya ,pakai2 link segala , udah masuk ke link nya malah Error , terpaksa aku un instal lagi deh"
Pengguna Google,1,2021-01-22 22:49:48,1,Tolong dong gojek di perbaiki sistem nya...masa mau verifikasi harus pake link...gimana mau verifikasi coba kalau no nya di hp senter..parah ni gojek..
Pengguna Google,5,2022-10-30 10:19:04,0,Aplikasinya terjangkau jadi kalau mau order makanan bisa langsung santai....😄😄😄😄
Pengguna Google,1,2021-03-08 10:55:16,0,Semakin di update semakin lama loading nya dan semakin berat aplikasinya :(
Pengguna Google,5,2019-08-27 11:07:05,0,Maknyuusss...semua kebutuhan dalam satu aplikasi...cepat...terpercaya...dan karya anak bangsa.
Pengguna Google,1,2020-07-15 15:07:27,0,"Aplikasi yg menyusahkan para drever.mending aplikasi sebelah banyak orderan.noh aplikasi sebelah banyak promo,jd ga nyusahin para drever."
Pengguna Google,5,2021-12-01 20:54:29,0,makin update makin bagus . gak lambat lagi buka aplikasi nya
Pengguna Google,5,2022-12-06 20:25:41,3,"Sangat bagus sekali dan membantu, mohon diperbanyak lagi promo-promonya khusunya Gocar Gofood,gotagihan, gosed, sertaGoshoopnya di wilayah atau Area Palembang, terimakasih 🙏 sebelumnya atas perhatiannya, sukses selalu untuk Gojek. Aamiiiin Yaa Robbal Allamiiiin 🤲"
Pengguna Google,5,2020-09-22 10:27:49,0,"Aplikasi yng penting bagus,ufgread pun cepet ga sampe 1 jam,di proses nya good job,mantaf🙏"
Pengguna Google,4,2021-12-02 21:18:22,1,"Untuk saat ini gojek ok lah numayan membantu dan untuk yang lainnya atau kekurangannya tolong di perbaiki lagi, sukses untuk aplikasi anak bangsa 😁👍"
Pengguna Google,4,2021-10-29 13:16:51,0,"belakangan ini saya mau bayar Spotify premium pake gopay kok lemot ya?, mohon bantuannya..."
Pengguna Google,5,2020-10-23 11:37:06,0,Sangat bermanfaat buat pesen makanan dan bayar tagihan pokok nya mantap dehh
Pengguna Google,3,2021-12-20 21:37:53,0,"Mohon kiranya balikkan sistem login gojek seperti yang dulu kala, biasanya pake kode otp. Terimakasih atas perhatiannya"
Pengguna Google,3,2021-08-24 11:58:42,0,"Pendaftaran diver gojek saya sudah lama banget,tapi masih belum ada kabar juga😭 apa harus pakai jalur VIP baru bisa 😂"
Pengguna Google,1,2021-04-02 07:42:33,0,"aplikasi jeleeeeekkkk.udah terlanjur isi saldo gk bisa dibuka..coba instal ulang jg gak bisa.makan tu uang,dasarrr maling"
Pengguna Google,5,2022-08-02 10:50:05,0,"Alhamdulillah selalu lancar ,tepat waktu dan drvernya sopan lagi tidak ngebut"
Pengguna Google,5,2020-12-16 12:57:32,0,Sangat menyenangkan dan kebutuhan saye terpenuhi dengan sangat cepat dan mudah
Pengguna Google,5,2020-03-17 11:17:48,0,Sangat membantu baik dalam transfortasi maupun cari menu makan
Pengguna Google,2,2022-02-28 07:22:44,0,Aplikasi nya kenapa jadi nggk bisa buat pesen Harus menginstal kembali ulang tapi lemot banget
Pengguna Google,1,2021-05-18 19:11:56,0,"Saya tidak bisa memesan, di arahkan untuk telfon ke cs tapi malah gangguan juga, bagaimana jalan keluarnya"
Pengguna Google,5,2021-12-03 07:47:25,0,Puas...selama ini pelayanan baik...memuaskan...dan selalu ada diskon...trima kasih...maju terus...tetap berbuat yang baik...👍👍👍
Pengguna Google,5,2019-12-26 16:36:14,0,Hanya saja kurangnya jarak antar dan jemputnya tidak jauh tidak menjaukau area yg jauh
Pengguna Google,1,2022-03-11 20:55:15,0,Udah g pernah di kasih voucer gofood lagi.. Udah gitu g pernah ada promo lagi Jadi males pesan karna mahal
Pengguna Google,5,2020-11-12 02:47:45,0,Sangat membantu dan bermanfaat. Silahkan gabung jika ingin menikmatinya.
Pengguna Google,2,2022-05-13 11:05:20,0,"Gojeg sekarang mahalnya luar biasa, disaat kompetitor jauh lebih murah. Sayang sekali sadara2 saatnya pindah aplikasi."
Pengguna Google,1,2022-07-06 07:26:08,0,"Gimana mau di pakai, login aja ga bisa, di kirim link tapi ga bisa bisa. Bintang satu pun masih terlalu besar."
Pengguna Google,5,2022-05-12 02:17:16,0,Bermanpaat.mudah di gunakan.tidak banyak persyaratan.tapi gopai aman.mohon lebih di tingkatkan lagi menjadi yang terbaik.
Pengguna Google,1,2022-09-13 18:09:36,1,Sejak update sistem semain buruk mau buka aplikasi tiba2 keluar sendiri
Pengguna Google,1,2020-06-16 19:44:34,187,"Saya masih di bawah 17 tahun , saya mau menarik uang saya ke ATM saya tetapi tidak bisa karena saya ridak mempunyai e KTP tolong lah gojek jangan mempersulit saya ini jualan , dan transaksi lewat gopay dan di persulit gini tolong lah gak usah itu gopay plus atau di perbaiki lagi."
Pengguna Google,5,2022-03-28 19:42:14,0,Aplikasi yg sangat bagus & sangat membantu dan mempermuda..
Pengguna Google,3,2018-12-04 10:37:40,1,"Yg lainnya sih lumayan, cuma tolong dong go-points nya dikasih filter untuk kotanya berbeda... Disini saya buka isinya cuma di pulau jawa semua gk ada yg lain apa"
Pengguna Google,1,2020-03-19 09:47:07,0,Tolong di lihat lagi drivernya banyak yg kasar dan selalu kesannya memaksa..
Pengguna Google,4,2019-08-28 11:25:24,1,"Tolong perlus untuk seluruh kota indonesia, masih banyak kota yang belum bisa menggunakan jasa gojek."
